# cmb_I cmb_Q cmb_U pow_I pow_Q pow_U genmbb_I genmbb_Q genmbb_U sync_beta gdust_beta gdust_dbeta gdust_Td1 gdust_Td2 gdust_fI gdust_fQ
4.290851e+01 5.006965e-01 4.947590e-01 3.358121e+01 1.426888e+01 9.824401e+00 4.385679e+02 8.945824e+01 6.352822e+01 -2.856708e+00 1.487328e+00 2.128975e-02 1.622551e+01 2.671320e+01 5.427176e-01 1.193470e+00
4.290851e+01 5.006965e-01 4.947590e-01 3.358121e+01 1.426888e+01 9.824401e+00 4.385679e+02 8.945824e+01 6.352822e+01 -2.856708e+00 1.487328e+00 2.128975e-02 1.622551e+01 2.671320e+01 5.427176e-01 1.193470e+00
4.295714e+01 4.996254e-01 4.947174e-01 3.351307e+01 1.425189e+01 9.849650e+00 4.384544e+02 8.950730e+01 6.358442e+01 -2.859061e+00 1.487370e+00 2.222087e-02 1.621623e+01 2.667995e+01 5.435372e-01 1.192763e+00
4.562872e+01 4.370046e-01 5.296159e-01 2.458663e+01 1.192127e+01 9.775290e+00 4.093235e+02 8.534251e+01 6.550906e+01 -2.839450e+00 1.583569e+00 5.022249e-02 1.366972e+01 2.653432e+01 6.559796e-01 1.055700e+00
4.562872e+01 4.370046e-01 5.296159e-01 2.458663e+01 1.192127e+01 9.775290e+00 4.093235e+02 8.534251e+01 6.550906e+01 -2.839450e+00 1.583569e+00 5.022249e-02 1.366972e+01 2.653432e+01 6.559796e-01 1.055700e+00
4.600931e+01 4.398632e-01 5.291999e-01 2.499788e+01 1.187127e+01 9.592930e+00 4.100791e+02 8.533460e+01 6.489248e+01 -2.853423e+00 1.586141e+00 4.795599e-02 1.368592e+01 2.683186e+01 6.453385e-01 1.056261e+00
4.455805e+01 4.335923e-01 5.339966e-01 2.195294e+01 1.192863e+01 9.733714e+00 3.853127e+02 8.168813e+01 6.684241e+01 -2.815985e+00 1.596067e+00 4.236387e-02 1.322642e+01 2.640675e+01 6.794476e-01 1.034720e+00
4.455805e+01 4.335923e-01 5.339966e-01 2.195294e+01 1.192863e+01 9.733714e+00 3.853127e+02 8.168813e+01 6.684241e+01 -2.815985e+00 1.596067e+00 4.236387e-02 1.322642e+01 2.640675e+01 6.794476e-01 1.034720e+00
4.637584e+01 4.518185e-01 5.086906e-01 2.459906e+01 1.237337e+01 9.704531e+00 3.922280e+02 8.328289e+01 6.655241e+01 -2.833493e+00 1.546037e+00 4.832959e-02 1.354526e+01 2.641888e+01 6.585400e-01 1.070058e+00
4.649807e+01 4.481335e-01 5.094203e-01 2.456191e+01 1.225638e+01 9.703104e+00 3.937963e+02 8.360607e+01 6.616770e+01 -2.841950e+00 1.550532e+00 4.961323e-02 1.352972e+01 2.648128e+01 6.566627e-01 1.067886e+00
4.649807e+01 4.481335e-01 5.094203e-01 2.456191e+01 1.225638e+01 9.703104e+00 3.937963e+02 8.360607e+01 6.616770e+01 -2.841950e+00 1.550532e+00 4.961323e-02 1.352972e+01 2.648128e+01 6.566627e-01 1.067886e+00
4.649807e+01 4.481335e-01 5.094203e-01 2.456191e+01 1.225638e+01 9.703104e+00 3.937963e+02 8.360607e+01 6.616770e+01 -2.841950e+00 1.550532e+00 4.961323e-02 1.352972e+01 2.648128e+01 6.566627e-01 1.067886e+00
4.649807e+01 4.481335e-01 5.094203e-01 2.456191e+01 1.225638e+01 9.703104e+00 3.937963e+02 8.360607e+01 6.616770e+01 -2.841950e+00 1.550532e+00 4.961323e-02 1.352972e+01 2.648128e+01 6.566627e-01 1.067886e+00
4.649807e+01 4.481335e-01 5.094203e-01 2.456191e+01 1.225638e+01 9.703104e+00 3.937963e+02 8.360607e+01 6.616770e+01 -2.841950e+00 1.550532e+00 4.961323e-02 1.352972e+01 2.648128e+01 6.566627e-01 1.067886e+00
4.653784e+01 4.489900e-01 5.118786e-01 2.471273e+01 1.236910e+01 9.738437e+00 3.937266e+02 8.358799e+01 6.622933e+01 -2.832195e+00 1.550028e+00 4.766095e-02 1.354699e+01 2.631483e+01 6.536882e-01 1.066155e+00
4.653784e+01 4.489900e-01 5.118786e-01 2.471273e+01 1.236910e+01 9.738437e+00 3.937266e+02 8.358799e+01 6.622933e+01 -2.832195e+00 1.550028e+00 4.766095e-02 1.354699e+01 2.631483e+01 6.536882e-01 1.066155e+00
4.650486e+01 4.363853e-01 5.168826e-01 2.391321e+01 1.148422e+01 9.347507e+00 3.994726e+02 8.312320e+01 6.404739e+01 -2.906837e+00 1.572411e+00 4.976595e-02 1.333227e+01 2.751301e+01 6.427148e-01 1.050261e+00
4.696326e+01 4.172326e-01 5.224912e-01 2.302352e+01 1.117731e+01 9.379911e+00 3.960858e+02 8.394964e+01 6.181412e+01 -2.856067e+00 1.583977e+00 4.906139e-02 1.266581e+01 2.735417e+01 6.424431e-01 1.028126e+00
4.696326e+01 4.172326e-01 5.224912e-01 2.302352e+01 1.117731e+01 9.379911e+00 3.960858e+02 8.394964e+01 6.181412e+01 -2.856067e+00 1.583977e+00 4.906139e-02 1.266581e+01 2.735417e+01 6.424431e-01 1.028126e+00
4.696326e+01 4.172326e-01 5.224912e-01 2.302352e+01 1.117731e+01 9.379911e+00 3.960858e+02 8.394964e+01 6.181412e+01 -2.856067e+00 1.583977e+00 4.906139e-02 1.266581e+01 2.735417e+01 6.424431e-01 1.028126e+00
4.696326e+01 4.172326e-01 5.224912e-01 2.302352e+01 1.117731e+01 9.379911e+00 3.960858e+02 8.394964e+01 6.181412e+01 -2.856067e+00 1.583977e+00 4.906139e-02 1.266581e+01 2.735417e+01 6.424431e-01 1.028126e+00
4.696326e+01 4.172326e-01 5.224912e-01 2.302352e+01 1.117731e+01 9.379911e+00 3.960858e+02 8.394964e+01 6.181412e+01 -2.856067e+00 1.583977e+00 4.906139e-02 1.266581e+01 2.735417e+01 6.424431e-01 1.028126e+00
4.725808e+01 4.054956e-01 5.304260e-01 2.132533e+01 1.073137e+01 9.392434e+00 3.919155e+02 8.338180e+01 6.232316e+01 -2.855271e+00 1.605770e+00 5.491998e-02 1.226307e+01 2.730509e+01 6.660306e-01 1.003355e+00
4.725808e+01 4.054956e-01 5.304260e-01 2.132533e+01 1.073137e+01 9.392434e+00 3.919155e+02 8.338180e+01 6.232316e+01 -2.855271e+00 1.605770e+00 5.491998e-02 1.226307e+01 2.730509e+01 6.660306e-01 1.003355e+00
4.743165e+01 3.882687e-01 5.290728e-01 2.041836e+01 1.034065e+01 9.574360e+00 3.923386e+02 8.392885e+01 6.116531e+01 -2.873373e+00 1.618154e+00 6.082851e-02 1.211697e+01 2.716895e+01 6.731078e-01 9.946385e-01
4.743165e+01 3.882687e-01 5.290728e-01 2.041836e+01 1.034065e+01 9.574360e+00 3.923386e+02 8.392885e+01 6.116531e+01 -2.873373e+00 1.618154e+00 6.082851e-02 1.211697e+01 2.716895e+01 6.731078e-01 9.946385e-01
4.743165e+01 3.882687e-01 5.290728e-01 2.041836e+01 1.034065e+01 9.574360e+00 3.923386e+02 8.392885e+01 6.116531e+01 -2.873373e+00 1.618154e+00 6.082851e-02 1.211697e+01 2.716895e+01 6.731078e-01 9.946385e-01
4.743165e+01 3.882687e-01 5.290728e-01 2.041836e+01 1.034065e+01 9.574360e+00 3.923386e+02 8.392885e+01 6.116531e+01 -2.873373e+00 1.618154e+00 6.082851e-02 1.211697e+01 2.716895e+01 6.731078e-01 9.946385e-01
4.743165e+01 3.882687e-01 5.290728e-01 2.041836e+01 1.034065e+01 9.574360e+00 3.923386e+02 8.392885e+01 6.116531e+01 -2.873373e+00 1.618154e+00 6.082851e-02 1.211697e+01 2.716895e+01 6.731078e-01 9.946385e-01
5.002385e+01 5.747703e-01 5.667940e-01 2.992348e+01 1.063845e+01 1.026066e+01 6.002545e+02 9.575821e+01 8.806924e+01 -3.074152e+00 1.561082e+00 1.986219e-01 1.720856e+01 2.390080e+01 9.742806e-01 1.030997e+00
5.020386e+01 5.658919e-01 5.640578e-01 2.980691e+01 1.059662e+01 1.029153e+01 5.948176e+02 9.699534e+01 8.726392e+01 -3.045851e+00 1.565399e+00 1.994841e-01 1.704363e+01 2.396908e+01 9.738752e-01 1.034587e+00
5.020386e+01 5.658919e-01 5.640578e-01 2.980691e+01 1.059662e+01 1.029153e+01 5.948176e+02 9.699534e+01 8.726392e+01 -3.045851e+00 1.565399e+00 1.994841e-01 1.704363e+01 2.396908e+01 9.738752e-01 1.034587e+00
5.020386e+01 5.658919e-01 5.640578e-01 2.980691e+01 1.059662e+01 1.029153e+01 5.948176e+02 9.699534e+01 8.726392e+01 -3.045851e+00 1.565399e+00 1.994841e-01 1.704363e+01 2.396908e+01 9.738752e-01 1.034587e+00
5.020386e+01 5.658919e-01 5.640578e-01 2.980691e+01 1.059662e+01 1.029153e+01 5.948176e+02 9.699534e+01 8.726392e+01 -3.045851e+00 1.565399e+00 1.994841e-01 1.704363e+01 2.396908e+01 9.738752e-01 1.034587e+00
5.020386e+01 5.658919e-01 5.640578e-01 2.980691e+01 1.059662e+01 1.029153e+01 5.948176e+02 9.699534e+01 8.726392e+01 -3.045851e+00 1.565399e+00 1.994841e-01 1.704363e+01 2.396908e+01 9.738752e-01 1.034587e+00
5.020386e+01 5.658919e-01 5.640578e-01 2.980691e+01 1.059662e+01 1.029153e+01 5.948176e+02 9.699534e+01 8.726392e+01 -3.045851e+00 1.565399e+00 1.994841e-01 1.704363e+01 2.396908e+01 9.738752e-01 1.034587e+00
5.020386e+01 5.658919e-01 5.640578e-01 2.980691e+01 1.059662e+01 1.029153e+01 5.948176e+02 9.699534e+01 8.726392e+01 -3.045851e+00 1.565399e+00 1.994841e-01 1.704363e+01 2.396908e+01 9.738752e-01 1.034587e+00
5.020386e+01 5.658919e-01 5.640578e-01 2.980691e+01 1.059662e+01 1.029153e+01 5.948176e+02 9.699534e+01 8.726392e+01 -3.045851e+00 1.565399e+00 1.994841e-01 1.704363e+01 2.396908e+01 9.738752e-01 1.034587e+00
4.969198e+01 5.610973e-01 5.558071e-01 3.160539e+01 1.063434e+01 1.032798e+01 6.022146e+02 9.815847e+01 8.330221e+01 -3.117399e+00 1.542108e+00 1.930294e-01 1.732172e+01 2.445624e+01 9.131417e-01 1.060517e+00
4.982788e+01 5.583953e-01 5.570887e-01 3.187951e+01 1.071660e+01 1.030134e+01 5.985201e+02 9.818579e+01 8.299545e+01 -3.103816e+00 1.546305e+00 1.883604e-01 1.728179e+01 2.452733e+01 8.991932e-01 1.061341e+00
4.928412e+01 5.553817e-01 5.568503e-01 3.203085e+01 1.078686e+01 1.037351e+01 5.988529e+02 9.859977e+01 8.211389e+01 -3.094101e+00 1.540545e+00 1.858892e-01 1.726830e+01 2.448196e+01 8.900869e-01 1.064690e+00
4.928412e+01 5.553817e-01 5.568503e-01 3.203085e+01 1.078686e+01 1.037351e+01 5.988529e+02 9.859977e+01 8.211389e+01 -3.094101e+00 1.540545e+00 1.858892e-01 1.726830e+01 2.448196e+01 8.900869e-01 1.064690e+00
4.928412e+01 5.553817e-01 5.568503e-01 3.203085e+01 1.078686e+01 1.037351e+01 5.988529e+02 9.859977e+01 8.211389e+01 -3.094101e+00 1.540545e+00 1.858892e-01 1.726830e+01 2.448196e+01 8.900869e-01 1.064690e+00
5.368680e+01 5.945838e-01 5.299497e-01 3.428207e+01 1.113610e+01 9.479410e+00 5.844890e+02 9.774789e+01 8.260434e+01 -3.173433e+00 1.518015e+00 1.870820e-01 1.714081e+01 2.525311e+01 8.624408e-01 1.078377e+00
5.321206e+01 5.894538e-01 5.326617e-01 3.397542e+01 1.107200e+01 9.567511e+00 5.847796e+02 9.779730e+01 8.269935e+01 -3.169820e+00 1.524259e+00 1.872059e-01 1.716875e+01 2.520926e+01 8.642030e-01 1.076119e+00
4.677258e+01 5.418947e-01 5.304768e-01 3.272595e+01 1.078173e+01 1.045564e+01 5.870790e+02 9.770205e+01 7.754257e+01 -3.162887e+00 1.506523e+00 1.718811e-01 1.741638e+01 2.566010e+01 8.204031e-01 1.112282e+00
4.677258e+01 5.418947e-01 5.304768e-01 3.272595e+01 1.078173e+01 1.045564e+01 5.870790e+02 9.770205e+01 7.754257e+01 -3.162887e+00 1.506523e+00 1.718811e-01 1.741638e+01 2.566010e+01 8.204031e-01 1.112282e+00
4.677258e+01 5.418947e-01 5.304768e-01 3.272595e+01 1.078173e+01 1.045564e+01 5.870790e+02 9.770205e+01 7.754257e+01 -3.162887e+00 1.506523e+00 1.718811e-01 1.741638e+01 2.566010e+01 8.204031e-01 1.112282e+00
4.091971e+01 4.651433e-01 5.495024e-01 2.899866e+01 1.025785e+01 1.191108e+01 5.901696e+02 1.007994e+02 7.246463e+01 -2.951952e+00 1.490920e+00 1.731571e-01 1.620849e+01 2.444589e+01 8.447351e-01 1.093766e+00
4.144433e+01 4.697788e-01 5.481584e-01 2.922943e+01 1.030565e+01 1.180708e+01 5.886070e+02 1.006219e+02 7.270158e+01 -2.958259e+00 1.490676e+00 1.728094e-01 1.620903e+01 2.451533e+01 8.425721e-01 1.093917e+00
4.144433e+01 4.697788e-01 5.481584e-01 2.922943e+01 1.030565e+01 1.180708e+01 5.886070e+02 1.006219e+02 7.270158e+01 -2.958259e+00 1.490676e+00 1.728094e-01 1.620903e+01 2.451533e+01 8.425721e-01 1.093917e+00
3.853545e+01 4.258375e-01 5.495873e-01 2.762113e+01 9.970932e+00 1.237205e+01 5.837139e+02 1.025445e+02 6.846404e+01 -2.863636e+00 1.486665e+00 1.684465e-01 1.557025e+01 2.441414e+01 8.339430e-01 1.096876e+00
4.050491e+01 4.414248e-01 5.460354e-01 2.863032e+01 1.022178e+01 1.199618e+01 5.775505e+02 1.020199e+02 6.926135e+01 -2.879984e+00 1.489489e+00 1.645958e-01 1.561531e+01 2.462029e+01 8.200919e-01 1.097902e+00
4.314180e+01 4.763838e-01 5.278929e-01 3.345611e+01 1.098456e+01 1.170116e+01 5.870550e+02 1.058659e+02 7.064623e+01 -3.043108e+00 1.493025e+00 1.696318e-01 1.729069e+01 2.490832e+01 7.609514e-01 1.148166e+00
4.314180e+01 4.763838e-01 5.278929e-01 3.345611e+01 1.098456e+01 1.170116e+01 5.870550e+02 1.058659e+02 7.064623e+01 -3.043108e+00 1.493025e+00 1.696318e-01 1.729069e+01 2.490832e+01 7.609514e-01 1.148166e+00
4.314180e+01 4.763838e-01 5.278929e-01 3.345611e+01 1.098456e+01 1.170116e+01 5.870550e+02 1.058659e+02 7.064623e+01 -3.043108e+00 1.493025e+00 1.696318e-01 1.729069e+01 2.490832e+01 7.609514e-01 1.148166e+00
4.185860e+01 4.520985e-01 5.279035e-01 3.261740e+01 1.077952e+01 1.202882e+01 5.852465e+02 1.079257e+02 6.907609e+01 -2.998164e+00 1.504544e+00 1.716919e-01 1.711875e+01 2.473827e+01 7.656034e-01 1.151152e+00
4.185860e+01 4.520985e-01 5.279035e-01 3.261740e+01 1.077952e+01 1.202882e+01 5.852465e+02 1.079257e+02 6.907609e+01 -2.998164e+00 1.504544e+00 1.716919e-01 1.711875e+01 2.473827e+01 7.656034e-01 1.151152e+00
3.487628e+01 3.711935e-01 5.260110e-01 3.058182e+01 1.011715e+01 1.350350e+01 5.971246e+02 1.139327e+02 6.136645e+01 -2.914903e+00 1.495363e+00 1.757978e-01 1.696180e+01 2.426169e+01 7.523146e-01 1.178962e+00
4.164652e+01 4.435952e-01 5.195505e-01 3.312274e+01 1.083411e+01 1.217806e+01 5.813708e+02 1.085362e+02 6.729188e+01 -2.986988e+00 1.484082e+00 1.696196e-01 1.692721e+01 2.489314e+01 7.427205e-01 1.166618e+00
4.164652e+01 4.435952e-01 5.195505e-01 3.312274e+01 1.083411e+01 1.217806e+01 5.813708e+02 1.085362e+02 6.729188e+01 -2.986988e+00 1.484082e+00 1.696196e-01 1.692721e+01 2.489314e+01 7.427205e-01 1.166618e+00
4.962817e+01 4.870951e-01 5.161998e-01 3.653345e+01 1.154437e+01 1.082907e+01 5.627050e+02 1.066813e+02 6.964401e+01 -3.012493e+00 1.507717e+00 1.532728e-01 1.680528e+01 2.549049e+01 6.875081e-01 1.153884e+00
4.751676e+01 4.473258e-01 5.169446e-01 3.622275e+01 1.148917e+01 1.160002e+01 5.656685e+02 1.110562e+02 6.396071e+01 -2.902266e+00 1.476878e+00 1.542464e-01 1.609026e+01 2.479468e+01 6.695408e-01 1.159691e+00
4.751676e+01 4.473258e-01 5.169446e-01 3.622275e+01 1.148917e+01 1.160002e+01 5.656685e+02 1.110562e+02 6.396071e+01 -2.902266e+00 1.476878e+00 1.542464e-01 1.609026e+01 2.479468e+01 6.695408e-01 1.159691e+00
4.751676e+01 4.473258e-01 5.169446e-01 3.622275e+01 1.148917e+01 1.160002e+01 5.656685e+02 1.110562e+02 6.396071e+01 -2.902266e+00 1.476878e+00 1.542464e-01 1.609026e+01 2.479468e+01 6.695408e-01 1.159691e+00
4.646457e+01 4.014035e-01 5.118018e-01 3.631335e+01 1.121107e+01 1.224899e+01 5.673996e+02 1.163755e+02 5.969696e+01 -2.847463e+00 1.480945e+00 1.599612e-01 1.581843e+01 2.457564e+01 6.436148e-01 1.176601e+00
4.646457e+01 4.014035e-01 5.118018e-01 3.631335e+01 1.121107e+01 1.224899e+01 5.673996e+02 1.163755e+02 5.969696e+01 -2.847463e+00 1.480945e+00 1.599612e-01 1.581843e+01 2.457564e+01 6.436148e-01 1.176601e+00
4.741378e+01 4.147609e-01 5.164119e-01 3.628936e+01 1.133700e+01 1.197118e+01 5.615005e+02 1.148594e+02 6.165897e+01 -2.846560e+00 1.493008e+00 1.566244e-01 1.583304e+01 2.466874e+01 6.508089e-01 1.167728e+00
4.741378e+01 4.147609e-01 5.164119e-01 3.628936e+01 1.133700e+01 1.197118e+01 5.615005e+02 1.148594e+02 6.165897e+01 -2.846560e+00 1.493008e+00 1.566244e-01 1.583304e+01 2.466874e+01 6.508089e-01 1.167728e+00
4.741378e+01 4.147609e-01 5.164119e-01 3.628936e+01 1.133700e+01 1.197118e+01 5.615005e+02 1.148594e+02 6.165897e+01 -2.846560e+00 1.493008e+00 1.566244e-01 1.583304e+01 2.466874e+01 6.508089e-01 1.167728e+00
4.741378e+01 4.147609e-01 5.164119e-01 3.628936e+01 1.133700e+01 1.197118e+01 5.615005e+02 1.148594e+02 6.165897e+01 -2.846560e+00 1.493008e+00 1.566244e-01 1.583304e+01 2.466874e+01 6.508089e-01 1.167728e+00
5.794178e+01 5.307006e-01 4.538415e-01 3.902595e+01 1.364325e+01 9.320163e+00 4.652759e+02 1.034200e+02 7.066469e+01 -2.958567e+00 1.469374e+00 1.170281e-01 1.591227e+01 2.647020e+01 5.990621e-01 1.198867e+00
5.885091e+01 5.308715e-01 4.482931e-01 3.937083e+01 1.369328e+01 9.214077e+00 4.604565e+02 1.040690e+02 7.056643e+01 -2.955260e+00 1.470182e+00 1.178353e-01 1.583096e+01 2.659875e+01 5.930475e-01 1.203094e+00
5.885091e+01 5.308715e-01 4.482931e-01 3.937083e+01 1.369328e+01 9.214077e+00 4.604565e+02 1.040690e+02 7.056643e+01 -2.955260e+00 1.470182e+00 1.178353e-01 1.583096e+01 2.659875e+01 5.930475e-01 1.203094e+00
5.885091e+01 5.308715e-01 4.482931e-01 3.937083e+01 1.369328e+01 9.214077e+00 4.604565e+02 1.040690e+02 7.056643e+01 -2.955260e+00 1.470182e+00 1.178353e-01 1.583096e+01 2.659875e+01 5.930475e-01 1.203094e+00
5.885091e+01 5.308715e-01 4.482931e-01 3.937083e+01 1.369328e+01 9.214077e+00 4.604565e+02 1.040690e+02 7.056643e+01 -2.955260e+00 1.470182e+00 1.178353e-01 1.583096e+01 2.659875e+01 5.930475e-01 1.203094e+00
6.481304e+01 5.825112e-01 3.750773e-01 3.513682e+01 1.375089e+01 7.568373e+00 3.748425e+02 9.523848e+01 7.573905e+01 -2.873023e+00 1.422696e+00 1.252422e-01 1.373051e+01 2.831690e+01 7.073602e-01 1.201182e+00
5.603788e+01 5.366451e-01 4.136345e-01 3.500311e+01 1.387755e+01 9.167532e+00 4.107459e+02 9.557780e+01 7.236060e+01 -2.961215e+00 1.435300e+00 1.050202e-01 1.537389e+01 2.715185e+01 6.396716e-01 1.220414e+00
5.603788e+01 5.366451e-01 4.136345e-01 3.500311e+01 1.387755e+01 9.167532e+00 4.107459e+02 9.557780e+01 7.236060e+01 -2.961215e+00 1.435300e+00 1.050202e-01 1.537389e+01 2.715185e+01 6.396716e-01 1.220414e+00
5.556619e+01 4.837891e-01 3.968254e-01 3.328546e+01 1.350463e+01 9.669261e+00 3.982057e+02 9.681852e+01 6.774484e+01 -2.889426e+00 1.428222e+00 1.028386e-01 1.450797e+01 2.693771e+01 6.239767e-01 1.220259e+00
5.556619e+01 4.837891e-01 3.968254e-01 3.328546e+01 1.350463e+01 9.669261e+00 3.982057e+02 9.681852e+01 6.774484e+01 -2.889426e+00 1.428222e+00 1.028386e-01 1.450797e+01 2.693771e+01 6.239767e-01 1.220259e+00
5.556619e+01 4.837891e-01 3.968254e-01 3.328546e+01 1.350463e+01 9.669261e+00 3.982057e+02 9.681852e+01 6.774484e+01 -2.889426e+00 1.428222e+00 1.028386e-01 1.450797e+01 2.693771e+01 6.239767e-01 1.220259e+00
5.556619e+01 4.837891e-01 3.968254e-01 3.328546e+01 1.350463e+01 9.669261e+00 3.982057e+02 9.681852e+01 6.774484e+01 -2.889426e+00 1.428222e+00 1.028386e-01 1.450797e+01 2.693771e+01 6.239767e-01 1.220259e+00
5.556619e+01 4.837891e-01 3.968254e-01 3.328546e+01 1.350463e+01 9.669261e+00 3.982057e+02 9.681852e+01 6.774484e+01 -2.889426e+00 1.428222e+00 1.028386e-01 1.450797e+01 2.693771e+01 6.239767e-01 1.220259e+00
5.556619e+01 4.837891e-01 3.968254e-01 3.328546e+01 1.350463e+01 9.669261e+00 3.982057e+02 9.681852e+01 6.774484e+01 -2.889426e+00 1.428222e+00 1.028386e-01 1.450797e+01 2.693771e+01 6.239767e-01 1.220259e+00
5.556619e+01 4.837891e-01 3.968254e-01 3.328546e+01 1.350463e+01 9.669261e+00 3.982057e+02 9.681852e+01 6.774484e+01 -2.889426e+00 1.428222e+00 1.028386e-01 1.450797e+01 2.693771e+01 6.239767e-01 1.220259e+00
5.556619e+01 4.837891e-01 3.968254e-01 3.328546e+01 1.350463e+01 9.669261e+00 3.982057e+02 9.681852e+01 6.774484e+01 -2.889426e+00 1.428222e+00 1.028386e-01 1.450797e+01 2.693771e+01 6.239767e-01 1.220259e+00
5.556619e+01 4.837891e-01 3.968254e-01 3.328546e+01 1.350463e+01 9.669261e+00 3.982057e+02 9.681852e+01 6.774484e+01 -2.889426e+00 1.428222e+00 1.028386e-01 1.450797e+01 2.693771e+01 6.239767e-01 1.220259e+00
5.556619e+01 4.837891e-01 3.968254e-01 3.328546e+01 1.350463e+01 9.669261e+00 3.982057e+02 9.681852e+01 6.774484e+01 -2.889426e+00 1.428222e+00 1.028386e-01 1.450797e+01 2.693771e+01 6.239767e-01 1.220259e+00
5.556619e+01 4.837891e-01 3.968254e-01 3.328546e+01 1.350463e+01 9.669261e+00 3.982057e+02 9.681852e+01 6.774484e+01 -2.889426e+00 1.428222e+00 1.028386e-01 1.450797e+01 2.693771e+01 6.239767e-01 1.220259e+00
5.058121e+01 4.577192e-01 4.249822e-01 3.028466e+01 1.317290e+01 1.015951e+01 4.049136e+02 9.446726e+01 6.176358e+01 -2.879441e+00 1.420066e+00 8.589659e-02 1.399102e+01 2.612512e+01 6.179191e-01 1.174914e+00
5.058121e+01 4.577192e-01 4.249822e-01 3.028466e+01 1.317290e+01 1.015951e+01 4.049136e+02 9.446726e+01 6.176358e+01 -2.879441e+00 1.420066e+00 8.589659e-02 1.399102e+01 2.612512e+01 6.179191e-01 1.174914e+00
5.058121e+01 4.577192e-01 4.249822e-01 3.028466e+01 1.317290e+01 1.015951e+01 4.049136e+02 9.446726e+01 6.176358e+01 -2.879441e+00 1.420066e+00 8.589659e-02 1.399102e+01 2.612512e+01 6.179191e-01 1.174914e+00
5.058121e+01 4.577192e-01 4.249822e-01 3.028466e+01 1.317290e+01 1.015951e+01 4.049136e+02 9.446726e+01 6.176358e+01 -2.879441e+00 1.420066e+00 8.589659e-02 1.399102e+01 2.612512e+01 6.179191e-01 1.174914e+00
4.968917e+01 4.684669e-01 4.511544e-01 3.164122e+01 1.303399e+01 9.859775e+00 4.264289e+02 9.398800e+01 6.179610e+01 -2.901531e+00 1.451667e+00 7.432230e-02 1.451660e+01 2.667341e+01 5.949534e-01 1.167940e+00
4.968917e+01 4.684669e-01 4.511544e-01 3.164122e+01 1.303399e+01 9.859775e+00 4.264289e+02 9.398800e+01 6.179610e+01 -2.901531e+00 1.451667e+00 7.432230e-02 1.451660e+01 2.667341e+01 5.949534e-01 1.167940e+00
4.968917e+01 4.684669e-01 4.511544e-01 3.164122e+01 1.303399e+01 9.859775e+00 4.264289e+02 9.398800e+01 6.179610e+01 -2.901531e+00 1.451667e+00 7.432230e-02 1.451660e+01 2.667341e+01 5.949534e-01 1.167940e+00
4.968917e+01 4.684669e-01 4.511544e-01 3.164122e+01 1.303399e+01 9.859775e+00 4.264289e+02 9.398800e+01 6.179610e+01 -2.901531e+00 1.451667e+00 7.432230e-02 1.451660e+01 2.667341e+01 5.949534e-01 1.167940e+00
5.020980e+01 3.973850e-01 5.190958e-01 2.031391e+01 1.041554e+01 9.753458e+00 3.922138e+02 8.621374e+01 6.525750e+01 -2.854987e+00 1.599719e+00 8.836145e-02 1.182713e+01 2.647745e+01 7.246960e-01 9.921901e-01
5.020980e+01 3.973850e-01 5.190958e-01 2.031391e+01 1.041554e+01 9.753458e+00 3.922138e+02 8.621374e+01 6.525750e+01 -2.854987e+00 1.599719e+00 8.836145e-02 1.182713e+01 2.647745e+01 7.246960e-01 9.921901e-01
5.020980e+01 3.973850e-01 5.190958e-01 2.031391e+01 1.041554e+01 9.753458e+00 3.922138e+02 8.621374e+01 6.525750e+01 -2.854987e+00 1.599719e+00 8.836145e-02 1.182713e+01 2.647745e+01 7.246960e-01 9.921901e-01
5.020980e+01 3.973850e-01 5.190958e-01 2.031391e+01 1.041554e+01 9.753458e+00 3.922138e+02 8.621374e+01 6.525750e+01 -2.854987e+00 1.599719e+00 8.836145e-02 1.182713e+01 2.647745e+01 7.246960e-01 9.921901e-01
5.020980e+01 3.973850e-01 5.190958e-01 2.031391e+01 1.041554e+01 9.753458e+00 3.922138e+02 8.621374e+01 6.525750e+01 -2.854987e+00 1.599719e+00 8.836145e-02 1.182713e+01 2.647745e+01 7.246960e-01 9.921901e-01
4.818793e+01 4.228959e-01 5.085738e-01 2.072027e+01 1.105588e+01 9.834145e+00 3.916569e+02 8.393070e+01 6.538584e+01 -2.856238e+00 1.552637e+00 8.017616e-02 1.220284e+01 2.617799e+01 7.311428e-01 1.013124e+00
4.818793e+01 4.228959e-01 5.085738e-01 2.072027e+01 1.105588e+01 9.834145e+00 3.916569e+02 8.393070e+01 6.538584e+01 -2.856238e+00 1.552637e+00 8.017616e-02 1.220284e+01 2.617799e+01 7.311428e-01 1.013124e+00
4.818793e+01 4.228959e-01 5.085738e-01 2.072027e+01 1.105588e+01 9.834145e+00 3.916569e+02 8.393070e+01 6.538584e+01 -2.856238e+00 1.552637e+00 8.017616e-02 1.220284e+01 2.617799e+01 7.311428e-01 1.013124e+00
4.818793e+01 4.228959e-01 5.085738e-01 2.072027e+01 1.105588e+01 9.834145e+00 3.916569e+02 8.393070e+01 6.538584e+01 -2.856238e+00 1.552637e+00 8.017616e-02 1.220284e+01 2.617799e+01 7.311428e-01 1.013124e+00
